CaseID,ActivityID,CompleteTimestamp
Case No. 1006,1,2018/05/14 14:18:15
Case No. 1007,0,2018/05/02 12:47:37
Case No. 1007,1,2018/05/02 13:41:39
Case No. 1007,1,2018/05/02 14:11:35
Case No. 1007,1,2018/05/02 14:36:48
Case No. 1008,0,2018/05/02 15:06:09
Case No. 1008,1,2018/05/02 15:52:42
Case No. 1008,1,2018/05/02 16:26:24
Case No. 1008,1,2018/05/02 17:58:24
Case No. 1009,0,2018/05/02 19:33:00
Case No. 1009,1,2018/05/02 20:08:10
Case No. 1009,1,2018/05/02 21:02:01
Case No. 1009,1,2018/05/02 21:38:39
Case No. 1010,0,2018/05/14 15:11:36
Case No. 1010,1,2018/05/14 17:09:00
Case No. 1010,2,2018/05/14 17:14:25
Case No. 1010,5,2018/05/14 17:36:28
Case No. 1010,1,2018/05/14 17:37:12
Case No. 1011,0,2018/05/03 00:57:26
Case No. 1011,1,2018/05/03 01:14:22
Case No. 1011,1,2018/05/03 01:48:38
Case No. 1011,1,2018/05/03 02:04:29
Case No. 1012,0,2018/05/03 03:27:00
Case No. 1012,1,2018/05/03 04:46:36
Case No. 1012,1,2018/05/03 05:13:11
Case No. 1012,1,2018/05/03 05:19:07
Case No. 1013,0,2018/05/03 08:46:33
Case No. 1013,1,2018/05/03 09:25:20
Case No. 1013,1,2018/05/03 09:31:13
Case No. 1013,1,2018/05/03 10:44:26
Case No. 1014,0,2018/05/14 20:14:39
Case No. 1014,1,2018/05/14 20:26:16
Case No. 1014,2,2018/05/14 21:00:26
Case No. 1014,5,2018/05/14 22:02:52
Case No. 1014,1,2018/05/14 22:04:15
Case No. 1015,0,2018/05/03 11:37:37
Case No. 1015,1,2018/05/03 12:05:54
Case No. 1015,1,2018/05/03 14:44:48
Case No. 1015,1,2018/05/03 14:48:26
Case No. 1016,0,2018/05/03 15:36:44
Case No. 1016,1,2018/05/03 18:22:36
Case No. 1016,1,2018/05/03 18:22:47
Case No. 1016,1,2018/05/03 18:54:59
Case No. 1017,0,2018/05/03 19:39:08
Case No. 1017,1,2018/05/03 20:22:58
Case No. 1017,1,2018/05/03 20:32:29
Case No. 1017,1,2018/05/03 21:25:50
Case No. 1018,0,2018/05/15 00:17:38
Case No. 1018,1,2018/05/15 00:30:56
Case No. 1018,2,2018/05/15 01:01:34
Case No. 1018,5,2018/05/15 02:01:35
Case No. 1018,1,2018/05/15 02:38:51
Case No. 1019,0,2018/05/03 23:25:13
Case No. 1019,1,2018/05/03 23:41:46
Case No. 1019,1,2018/05/04 01:06:27
Case No. 1019,1,2018/05/04 02:31:00
Case No. 1020,0,2018/05/04 03:59:40
Case No. 1020,1,2018/05/04 04:22:20
Case No. 1020,1,2018/05/04 05:39:21
Case No. 1020,1,2018/05/04 06:42:06
Case No. 1021,0,2018/05/04 07:15:20
Case No. 1021,1,2018/05/04 08:08:23
Case No. 1021,1,2018/05/04 09:00:51
Case No. 1021,1,2018/05/04 09:15:27
Case No. 1022,0,2018/05/15 03:17:26
Case No. 1022,1,2018/05/15 03:31:10
Case No. 1022,2,2018/05/15 03:59:04
Case No. 1022,5,2018/05/15 04:37:05
Case No. 1022,1,2018/05/15 05:18:31
Case No. 1023,0,2018/05/04 11:07:16
Case No. 1023,1,2018/05/04 11:40:02
Case No. 1023,1,2018/05/04 12:41:52
Case No. 1023,1,2018/05/04 13:08:01
Case No. 1024,0,2018/05/04 16:27:50
Case No. 1024,1,2018/05/04 16:34:27
Case No. 1024,1,2018/05/04 16:50:38
Case No. 1024,1,2018/05/04 17:42:29
Case No. 1025,0,2018/05/04 19:30:43
Case No. 1025,1,2018/05/04 19:42:10
Case No. 1025,1,2018/05/04 19:47:32
Case No. 1025,1,2018/05/04 22:05:04
Case No. 1026,0,2018/05/15 07:33:58
Case No. 1026,1,2018/05/15 08:19:09
Case No. 1026,2,2018/05/15 08:54:02
Case No. 1026,5,2018/05/15 10:29:17
Case No. 1026,1,2018/05/15 10:36:52
Case No. 1027,0,2018/05/04 23:29:13
Case No. 1027,1,2018/05/04 23:44:50
Case No. 1027,1,2018/05/05 00:34:56
Case No. 1027,1,2018/05/05 01:02:44
Case No. 1028,0,2018/05/05 03:09:23
Case No. 1028,1,2018/05/05 04:40:57
Case No. 1028,1,2018/05/05 05:34:02
Case No. 1028,1,2018/05/05 06:24:48
Case No. 1029,0,2018/05/05 07:08:31
Case No. 1029,1,2018/05/05 07:38:16
Case No. 1029,1,2018/05/05 08:40:31
Case No. 1029,1,2018/05/05 09:44:23
Case No. 1030,0,2018/05/15 11:07:18
Case No. 1030,1,2018/05/15 11:08:47
Case No. 1030,2,2018/05/15 11:31:16
Case No. 1030,5,2018/05/15 12:44:12
Case No. 1030,1,2018/05/15 14:29:58
Case No. 1031,0,2018/05/05 11:10:44
Case No. 1031,1,2018/05/05 11:43:13
Case No. 1031,1,2018/05/05 12:58:58
Case No. 1031,1,2018/05/05 13:44:08
Case No. 1032,0,2018/05/05 15:27:40
Case No. 1032,1,2018/05/05 17:07:41
Case No. 1032,1,2018/05/05 17:26:15
Case No. 1032,1,2018/05/05 17:41:30
Case No. 1033,0,2018/05/05 19:03:50
Case No. 1033,1,2018/05/05 19:47:43
Case No. 1033,1,2018/05/05 21:18:59
Case No. 1033,1,2018/05/05 21:21:40
Case No. 1034,0,2018/05/15 16:09:04
Case No. 1034,1,2018/05/15 16:46:31
Case No. 1034,2,2018/05/15 17:40:36
Case No. 1034,5,2018/05/15 18:09:16
Case No. 1034,1,2018/05/15 18:46:23
Case No. 1035,0,2018/05/05 23:24:22
Case No. 1035,1,2018/05/06 00:57:16
Case No. 1035,1,2018/05/06 01:00:38
Case No. 1035,1,2018/05/06 01:51:39
Case No. 1036,0,2018/05/06 06:06:44
Case No. 1036,1,2018/05/06 06:15:55
Case No. 1036,1,2018/05/06 06:47:58
Case No. 1036,1,2018/05/06 06:50:42
Case No. 1037,0,2018/05/06 07:43:05
Case No. 1037,1,2018/05/06 08:11:53
Case No. 1037,1,2018/05/06 08:17:37
Case No. 1037,1,2018/05/06 09:16:57
Case No. 1038,0,2018/05/15 19:40:05
Case No. 1038,1,2018/05/15 20:15:43
Case No. 1038,2,2018/05/15 20:44:03
Case No. 1038,5,2018/05/15 21:45:27
Case No. 1038,1,2018/05/15 22:12:54
Case No. 1039,0,2018/05/06 12:00:29
Case No. 1039,1,2018/05/06 12:18:20
Case No. 1039,1,2018/05/06 14:16:27
Case No. 1039,1,2018/05/06 14:30:14
Case No. 1040,0,2018/05/06 16:17:09
Case No. 1040,1,2018/05/06 16:29:11
Case No. 1040,1,2018/05/06 17:22:21
Case No. 1040,1,2018/05/06 18:58:42
Case No. 1041,0,2018/05/06 19:48:02
Case No. 1041,1,2018/05/06 21:09:08
Case No. 1041,1,2018/05/06 21:53:17
Case No. 1041,1,2018/05/06 23:00:57
Case No. 1042,0,2018/05/16 00:58:24
Case No. 1042,1,2018/05/16 01:17:48
Case No. 1042,2,2018/05/16 01:57:23
Case No. 1042,5,2018/05/16 02:35:48
Case No. 1042,1,2018/05/16 02:52:38
Case No. 1043,0,2018/05/07 00:03:32
Case No. 1043,1,2018/05/07 00:51:37
Case No. 1043,1,2018/05/07 02:07:34
Case No. 1043,1,2018/05/07 02:19:56
Case No. 1044,0,2018/05/07 03:15:57
Case No. 1044,1,2018/05/07 03:50:12
Case No. 1044,1,2018/05/07 05:57:49
Case No. 1044,1,2018/05/07 06:34:09
Case No. 1045,0,2018/05/07 07:49:27
Case No. 1045,1,2018/05/07 08:06:07
Case No. 1045,1,2018/05/07 09:41:27
Case No. 1045,1,2018/05/07 10:42:51
Case No. 1046,0,2018/05/16 03:27:51
Case No. 1046,1,2018/05/16 03:41:46
Case No. 1046,2,2018/05/16 04:12:33
Case No. 1046,5,2018/05/16 04:42:04
Case No. 1046,1,2018/05/16 05:10:13
Case No. 1047,0,2018/05/07 12:32:36
Case No. 1047,1,2018/05/07 13:16:49
Case No. 1047,1,2018/05/07 13:38:01
Case No. 1047,1,2018/05/07 14:55:51
Case No. 1048,0,2018/05/07 15:56:46
Case No. 1048,1,2018/05/07 16:55:43
Case No. 1048,1,2018/05/07 17:12:42
Case No. 1048,1,2018/05/07 17:41:42
Case No. 1049,0,2018/05/07 19:03:05
Case No. 1049,1,2018/05/07 19:45:04
Case No. 1049,1,2018/05/07 21:29:46
Case No. 1049,1,2018/05/07 22:13:30
Case No. 1050,0,2018/05/16 08:46:19
Case No. 1050,1,2018/05/16 09:08:18
Case No. 1050,2,2018/05/16 10:32:28
Case No. 1050,5,2018/05/16 10:43:20
Case No. 1050,1,2018/05/16 10:45:57
Case No. 1051,0,2018/05/08 00:39:37
Case No. 1051,1,2018/05/08 01:06:12
Case No. 1051,1,2018/05/08 01:54:41
Case No. 1051,1,2018/05/08 02:53:12
Case No. 1052,0,2018/05/08 03:43:59
Case No. 1052,1,2018/05/08 04:54:14
Case No. 1052,1,2018/05/08 05:35:41
Case No. 1052,1,2018/05/08 05:50:44
Case No. 1053,0,2018/05/08 08:43:10
Case No. 1053,1,2018/05/08 09:56:41
Case No. 1053,1,2018/05/08 10:26:23
Case No. 1053,1,2018/05/08 10:57:01
Case No. 1054,0,2018/05/16 11:47:03
Case No. 1054,1,2018/05/16 11:58:47
Case No. 1054,2,2018/05/16 12:51:35
Case No. 1054,5,2018/05/16 12:55:59
Case No. 1054,1,2018/05/16 13:35:48
Case No. 1055,0,2018/05/08 11:45:56
Case No. 1055,1,2018/05/08 12:10:08
Case No. 1055,1,2018/05/08 12:26:42
Case No. 1055,1,2018/05/08 14:15:06
Case No. 1056,0,2018/05/08 16:05:36
Case No. 1056,1,2018/05/08 16:21:28
Case No. 1056,1,2018/05/08 16:35:04
Case No. 1056,1,2018/05/08 18:57:10
Case No. 1057,0,2018/05/08 19:14:50
Case No. 1057,1,2018/05/08 19:57:19
Case No. 1057,1,2018/05/08 20:58:00
Case No. 1057,1,2018/05/08 21:42:32
Case No. 1058,0,2018/05/16 15:33:29
Case No. 1058,1,2018/05/16 15:55:26
Case No. 1058,2,2018/05/16 16:45:45
Case No. 1058,5,2018/05/16 17:59:38
Case No. 1058,1,2018/05/16 18:38:56
Case No. 1059,0,2018/05/08 23:14:55
Case No. 1059,1,2018/05/08 23:15:49
Case No. 1059,1,2018/05/09 01:11:45
Case No. 1059,1,2018/05/09 02:46:13
Case No. 1060,0,2018/05/09 04:23:07
Case No. 1060,1,2018/05/09 05:17:19
Case No. 1060,1,2018/05/09 06:20:35
Case No. 1060,1,2018/05/09 06:33:22
Case No. 1061,0,2018/05/09 07:43:32
Case No. 1061,1,2018/05/09 08:31:01
Case No. 1061,1,2018/05/09 08:59:58
Case No. 1061,1,2018/05/09 09:27:58
Case No. 1062,0,2018/05/16 20:06:23
Case No. 1062,1,2018/05/16 20:48:26
Case No. 1062,2,2018/05/16 21:03:40
Case No. 1062,5,2018/05/16 21:50:45
Case No. 1062,1,2018/05/16 22:35:43
Case No. 1063,0,2018/05/09 11:30:24
Case No. 1063,1,2018/05/09 12:25:18
Case No. 1063,1,2018/05/09 13:55:56
Case No. 1063,1,2018/05/09 14:39:26
Case No. 1064,0,2018/05/09 15:05:46
Case No. 1064,1,2018/05/09 16:49:39
Case No. 1064,1,2018/05/09 18:45:43
Case No. 1064,1,2018/05/09 18:51:57
Case No. 1065,0,2018/05/09 19:18:19
Case No. 1065,1,2018/05/09 19:40:01
Case No. 1065,1,2018/05/09 20:43:51
Case No. 1065,1,2018/05/09 22:14:30
Case No. 1066,0,2018/05/16 23:25:20
Case No. 1066,1,2018/05/17 00:08:41
Case No. 1066,2,2018/05/17 00:27:48
Case No. 1066,5,2018/05/17 00:55:23
Case No. 1066,1,2018/05/17 01:58:42
Case No. 1067,0,2018/05/10 00:05:38
Case No. 1067,1,2018/05/10 01:02:10
Case No. 1067,1,2018/05/10 01:11:06
Case No. 1067,1,2018/05/10 01:51:21
Case No. 1068,0,2018/05/10 03:54:55
Case No. 1068,1,2018/05/10 04:52:03
Case No. 1068,1,2018/05/10 05:36:47
Case No. 1068,1,2018/05/10 06:03:24
Case No. 1069,0,2018/05/10 07:56:15
Case No. 1069,1,2018/05/10 08:11:30
Case No. 1069,1,2018/05/10 09:46:16
Case No. 1069,1,2018/05/10 10:34:52
Case No. 1070,0,2018/05/17 03:28:00
Case No. 1070,1,2018/05/17 04:01:26
Case No. 1070,2,2018/05/17 04:06:18
Case No. 1070,5,2018/05/17 04:44:24
Case No. 1070,1,2018/05/17 05:55:50
Case No. 1071,0,2018/05/10 12:03:44
Case No. 1071,1,2018/05/10 12:09:02
Case No. 1071,1,2018/05/10 12:32:56
Case No. 1071,1,2018/05/10 14:01:27
Case No. 1072,0,2018/05/10 15:29:46
Case No. 1072,1,2018/05/10 15:51:26
Case No. 1072,1,2018/05/10 16:29:24
Case No. 1072,1,2018/05/10 16:57:40
Case No. 1073,0,2018/05/10 20:53:35
Case No. 1073,1,2018/05/10 21:12:40
Case No. 1073,1,2018/05/10 21:43:43
Case No. 1073,1,2018/05/10 21:44:15
Case No. 1074,0,2018/05/17 07:19:10
Case No. 1074,1,2018/05/17 09:32:22
Case No. 1074,2,2018/05/17 09:36:17
Case No. 1074,5,2018/05/17 09:54:28
Case No. 1074,1,2018/05/17 10:48:52
Case No. 1075,0,2018/05/10 23:02:52
Case No. 1075,1,2018/05/10 23:13:06
Case No. 1075,1,2018/05/10 23:27:04
Case No. 1075,1,2018/05/11 02:01:45
Case No. 1076,0,2018/05/11 03:18:18
Case No. 1076,1,2018/05/11 05:07:00
Case No. 1076,1,2018/05/11 05:35:38
Case No. 1076,1,2018/05/11 06:12:25
Case No. 1077,0,2018/05/11 08:47:12
Case No. 1077,1,2018/05/11 09:35:07
Case No. 1077,1,2018/05/11 09:42:56
Case No. 1077,1,2018/05/11 10:10:41
Case No. 1078,0,2018/05/17 11:13:29
Case No. 1078,1,2018/05/17 11:29:39
Case No. 1078,2,2018/05/17 12:06:51
Case No. 1078,5,2018/05/17 12:37:41
Case No. 1078,1,2018/05/17 14:31:10
Case No. 1079,0,2018/05/11 11:12:21
Case No. 1079,1,2018/05/11 12:15:20
Case No. 1079,1,2018/05/11 13:26:03
Case No. 1079,1,2018/05/11 14:47:01
Case No. 1080,0,2018/05/11 15:48:29
Case No. 1080,1,2018/05/11 16:42:41
Case No. 1080,1,2018/05/11 17:04:06
Case No. 1080,1,2018/05/11 17:14:18
Case No. 1081,0,2018/05/11 21:05:38
Case No. 1081,1,2018/05/11 21:23:01
Case No. 1081,1,2018/05/11 22:16:41
Case No. 1081,1,2018/05/11 22:21:36
Case No. 1082,0,2018/05/17 16:40:43
Case No. 1082,1,2018/05/17 16:40:56
Case No. 1082,2,2018/05/17 17:14:40
Case No. 1082,5,2018/05/17 17:30:18
Case No. 1082,1,2018/05/17 17:40:32
Case No. 1083,0,2018/05/12 01:33:21
Case No. 1083,1,2018/05/12 01:34:59
Case No. 1083,1,2018/05/12 02:45:12
Case No. 1083,1,2018/05/12 02:55:03
Case No. 1084,0,2018/05/12 03:31:26
Case No. 1084,1,2018/05/12 03:52:26
Case No. 1084,1,2018/05/12 04:44:12
Case No. 1084,1,2018/05/12 05:48:57
Case No. 1085,0,2018/05/12 07:23:48
Case No. 1085,1,2018/05/12 07:42:48
Case No. 1085,1,2018/05/12 09:01:56
Case No. 1085,1,2018/05/12 09:35:33
Case No. 1086,0,2018/05/17 19:18:53
Case No. 1086,1,2018/05/17 19:25:02
Case No. 1086,2,2018/05/17 20:19:41
Case No. 1086,5,2018/05/17 20:29:00
Case No. 1086,1,2018/05/17 20:51:25
Case No. 1087,0,2018/05/12 11:19:08
Case No. 1087,1,2018/05/12 11:43:33
Case No. 1087,1,2018/05/12 13:23:25
Case No. 1087,1,2018/05/12 14:17:21
Case No. 1088,0,2018/05/12 15:10:35
Case No. 1088,1,2018/05/12 16:14:27
Case No. 1088,1,2018/05/12 16:18:42
Case No. 1088,1,2018/05/12 18:17:33
Case No. 1089,0,2018/05/12 19:54:58
Case No. 1089,1,2018/05/12 21:58:29
Case No. 1089,1,2018/05/12 22:20:13
Case No. 1089,1,2018/05/12 22:54:29
Case No. 1090,0,2018/05/17 23:05:59
Case No. 1090,1,2018/05/17 23:23:35
Case No. 1090,2,2018/05/18 01:01:14
Case No. 1090,5,2018/05/18 01:15:26
Case No. 1090,1,2018/05/18 01:54:14
Case No. 1091,0,2018/05/13 00:35:17
Case No. 1091,1,2018/05/13 01:09:08
Case No. 1091,1,2018/05/13 01:37:34
Case No. 1091,1,2018/05/13 01:45:34
Case No. 1092,0,2018/05/13 05:15:59
Case No. 1092,1,2018/05/13 05:54:13
Case No. 1092,1,2018/05/13 06:09:13
Case No. 1092,1,2018/05/13 06:13:41
Case No. 1093,0,2018/05/13 07:14:37
Case No. 1093,1,2018/05/13 10:08:39
Case No. 1093,1,2018/05/13 10:11:14
Case No. 1093,1,2018/05/13 10:40:57
Case No. 1094,0,2018/05/18 03:35:34
Case No. 1094,1,2018/05/18 04:02:05
Case No. 1094,2,2018/05/18 04:02:42
Case No. 1094,5,2018/05/18 05:32:44
Case No. 1094,1,2018/05/18 06:34:06
Case No. 1095,0,2018/05/13 12:54:10
Case No. 1095,1,2018/05/13 13:21:35
Case No. 1095,1,2018/05/13 13:57:33
Case No. 1095,1,2018/05/13 14:31:02
Case No. 1096,0,2018/05/13 15:44:21
Case No. 1096,1,2018/05/13 17:47:34
Case No. 1096,1,2018/05/13 18:02:47
Case No. 1096,1,2018/05/13 18:46:24
Case No. 1097,0,2018/05/13 21:09:55
Case No. 1097,1,2018/05/13 21:40:13
Case No. 1097,1,2018/05/13 21:42:19
Case No. 1097,1,2018/05/13 22:09:33
Case No. 1098,0,2018/05/18 07:05:16
Case No. 1098,1,2018/05/18 07:21:21
Case No. 1098,2,2018/05/18 07:24:42
Case No. 1098,5,2018/05/18 07:54:54
Case No. 1098,1,2018/05/18 09:27:20
Case No. 1099,0,2018/05/13 23:04:38
Case No. 1099,1,2018/05/13 23:16:27
Case No. 1099,1,2018/05/14 00:14:59
Case No. 1099,1,2018/05/14 01:21:58
Case No. 1100,0,2018/05/14 03:19:15
Case No. 1100,1,2018/05/14 06:25:08
Case No. 1100,1,2018/05/14 06:36:50
Case No. 1100,1,2018/05/14 06:54:11
Case No. 1101,0,2018/05/14 07:25:12
Case No. 1101,1,2018/05/14 07:51:55
Case No. 1101,1,2018/05/14 10:43:03
Case No. 1101,1,2018/05/14 11:00:04
Case No. 1102,0,2018/05/18 11:34:31
Case No. 1102,1,2018/05/18 12:12:57
Case No. 1102,2,2018/05/18 14:36:59
Case No. 1102,5,2018/05/18 14:44:03
Case No. 1102,1,2018/05/18 14:53:07
Case No. 1103,0,2018/05/14 12:22:50
Case No. 1103,1,2018/05/14 14:36:09
Case No. 1103,1,2018/05/14 14:47:05
Case No. 1103,1,2018/05/14 14:59:07
Case No. 1104,0,2018/05/14 16:03:18
Case No. 1104,1,2018/05/14 17:41:31
Case No. 1104,1,2018/05/14 18:42:39
Case No. 1104,1,2018/05/14 18:53:26
Case No. 1105,0,2018/05/14 19:41:20
Case No. 1105,1,2018/05/14 19:59:00
Case No. 1105,1,2018/05/14 20:44:16
Case No. 1105,1,2018/05/14 21:18:44
Case No. 1106,0,2018/05/18 15:28:38
Case No. 1106,1,2018/05/18 15:30:39
Case No. 1106,2,2018/05/18 16:03:37
Case No. 1106,5,2018/05/18 16:18:11
Case No. 1106,1,2018/05/18 18:08:22
Case No. 1107,0,2018/05/14 23:28:38
Case No. 1107,1,2018/05/15 01:12:02
Case No. 1107,1,2018/05/15 01:49:03
Case No. 1107,1,2018/05/15 02:42:29
Case No. 1108,0,2018/05/15 03:27:01
Case No. 1108,1,2018/05/15 04:57:15
Case No. 1108,1,2018/05/15 05:51:36
Case No. 1108,1,2018/05/15 06:48:21
Case No. 1109,0,2018/05/15 08:10:50
Case No. 1109,1,2018/05/15 09:56:58
Case No. 1109,1,2018/05/15 10:24:49
Case No. 1109,1,2018/05/15 10:43:59
Case No. 1110,0,2018/05/18 19:14:48
Case No. 1110,1,2018/05/18 20:12:59
Case No. 1110,2,2018/05/18 21:32:47
Case No. 1110,5,2018/05/18 22:14:36
Case No. 1110,1,2018/05/18 22:15:23
Case No. 1111,0,2018/05/15 11:51:04
Case No. 1111,1,2018/05/15 11:52:47
Case No. 1111,1,2018/05/15 13:23:33
Case No. 1111,1,2018/05/15 13:37:53
Case No. 1112,0,2018/05/15 16:04:06
Case No. 1112,1,2018/05/15 17:20:12
Case No. 1112,1,2018/05/15 18:00:01
Case No. 1112,1,2018/05/15 18:28:32
Case No. 1113,0,2018/05/15 20:06:05
Case No. 1113,1,2018/05/15 20:40:59
Case No. 1113,1,2018/05/15 21:19:11
Case No. 1113,1,2018/05/15 21:57:45
Case No. 1114,0,2018/05/19 00:26:41
Case No. 1114,1,2018/05/19 01:33:57
Case No. 1114,2,2018/05/19 02:11:47
Case No. 1114,5,2018/05/19 02:22:56
Case No. 1114,1,2018/05/19 02:42:38
Case No. 1115,0,2018/05/16 00:12:08
Case No. 1115,1,2018/05/16 00:33:38
Case No. 1115,1,2018/05/16 00:50:01
Case No. 1115,1,2018/05/16 02:15:09
Case No. 1116,0,2018/05/16 03:40:54
Case No. 1116,1,2018/05/16 03:41:14
Case No. 1116,1,2018/05/16 05:31:02
Case No. 1116,1,2018/05/16 05:46:03
Case No. 1117,0,2018/05/16 07:48:15
Case No. 1117,1,2018/05/16 07:57:13
Case No. 1117,1,2018/05/16 07:58:53
Case No. 1117,1,2018/05/16 07:59:09
Case No. 1118,0,2018/05/19 03:38:19
Case No. 1118,1,2018/05/19 04:15:55
Case No. 1118,2,2018/05/19 04:46:18
Case No. 1118,5,2018/05/19 04:52:42
Case No. 1118,1,2018/05/19 06:50:14
Case No. 1119,0,2018/05/16 11:41:00
Case No. 1119,1,2018/05/16 12:23:17
Case No. 1119,1,2018/05/16 13:27:55
Case No. 1119,1,2018/05/16 13:55:17
Case No. 1120,0,2018/05/16 17:37:56
Case No. 1120,1,2018/05/16 17:43:21
Case No. 1120,1,2018/05/16 17:58:56
Case No. 1120,1,2018/05/16 18:32:24
Case No. 1121,0,2018/05/16 19:37:49
Case No. 1121,1,2018/05/16 20:31:58
Case No. 1121,1,2018/05/16 21:55:43
Case No. 1121,1,2018/05/16 22:50:47
Case No. 1122,0,2018/05/19 07:27:32
Case No. 1122,1,2018/05/19 08:00:28
Case No. 1122,2,2018/05/19 08:05:33
Case No. 1122,5,2018/05/19 08:12:12
Case No. 1122,1,2018/05/19 09:54:27
Case No. 1123,0,2018/05/16 23:44:26
Case No. 1123,1,2018/05/17 00:20:48
Case No. 1123,1,2018/05/17 00:51:38
Case No. 1123,1,2018/05/17 02:40:29
Case No. 1124,0,2018/05/17 04:33:50
Case No. 1124,1,2018/05/17 06:26:50
Case No. 1124,1,2018/05/17 06:37:01
Case No. 1124,1,2018/05/17 07:00:01
Case No. 1125,0,2018/05/17 08:19:55
Case No. 1125,1,2018/05/17 09:26:39
Case No. 1125,1,2018/05/17 09:45:55
Case No. 1125,1,2018/05/17 10:00:02
Case No. 1126,0,2018/05/19 11:31:22
Case No. 1126,1,2018/05/19 12:53:01
Case No. 1126,2,2018/05/19 12:58:38
Case No. 1126,5,2018/05/19 13:01:27
Case No. 1126,1,2018/05/19 13:39:38
Case No. 1127,0,2018/05/17 11:23:04
Case No. 1127,1,2018/05/17 12:16:12
Case No. 1127,1,2018/05/17 14:40:50
Case No. 1127,1,2018/05/17 14:47:37
Case No. 1128,0,2018/05/17 17:24:06
Case No. 1128,1,2018/05/17 17:51:19
Case No. 1128,1,2018/05/17 18:02:12
Case No. 1128,1,2018/05/17 18:51:35
Case No. 1129,0,2018/05/17 19:19:29
Case No. 1129,1,2018/05/17 20:47:16
Case No. 1129,1,2018/05/17 21:34:57
Case No. 1129,1,2018/05/17 22:03:54
Case No. 1130,0,2018/05/19 16:22:42
Case No. 1130,1,2018/05/19 17:00:23
Case No. 1130,2,2018/05/19 17:34:46
Case No. 1130,5,2018/05/19 17:45:50
Case No. 1130,1,2018/05/19 18:15:41
Case No. 1131,0,2018/05/17 23:36:06
Case No. 1131,1,2018/05/18 00:36:52
Case No. 1131,1,2018/05/18 01:32:36
Case No. 1131,1,2018/05/18 02:18:00
Case No. 1132,0,2018/05/18 03:01:08
Case No. 1132,1,2018/05/18 03:47:08
Case No. 1132,1,2018/05/18 04:36:14
Case No. 1132,1,2018/05/18 05:48:36
Case No. 1133,0,2018/05/18 07:05:51
Case No. 1133,1,2018/05/18 08:52:27
Case No. 1133,1,2018/05/18 09:13:19
Case No. 1133,1,2018/05/18 09:17:29
Case No. 1134,0,2018/05/19 19:13:48
Case No. 1134,1,2018/05/19 19:43:33
Case No. 1134,2,2018/05/19 19:46:25
Case No. 1134,5,2018/05/19 21:12:20
Case No. 1134,1,2018/05/19 21:18:30
Case No. 1135,0,2018/05/18 13:09:54
Case No. 1135,1,2018/05/18 13:56:39
Case No. 1135,1,2018/05/18 14:35:04
Case No. 1135,1,2018/05/18 14:39:52
Case No. 1136,0,2018/05/18 15:09:05
Case No. 1136,1,2018/05/18 18:10:04
Case No. 1136,1,2018/05/18 18:27:56
Case No. 1136,1,2018/05/18 18:57:06
Case No. 1137,0,2018/05/18 19:21:07
Case No. 1137,1,2018/05/18 21:37:46
Case No. 1137,1,2018/05/18 21:41:41
Case No. 1137,1,2018/05/18 23:00:10
Case No. 1138,0,2018/05/19 23:33:59
Case No. 1138,1,2018/05/20 01:30:41
Case No. 1138,2,2018/05/20 02:09:26
Case No. 1138,5,2018/05/20 02:48:34
Case No. 1138,1,2018/05/20 02:55:17
Case No. 1139,0,2018/05/19 00:54:23
Case No. 1139,1,2018/05/19 02:34:56
Case No. 1139,1,2018/05/19 02:55:47
Case No. 1139,1,2018/05/19 02:57:46
Case No. 1140,0,2018/05/19 05:45:48
Case No. 1140,1,2018/05/19 06:08:06
Case No. 1140,1,2018/05/19 06:10:42
Case No. 1140,1,2018/05/19 06:57:37
Case No. 1141,0,2018/05/19 07:12:03
Case No. 1141,1,2018/05/19 09:39:54
Case No. 1141,1,2018/05/19 10:00:25
Case No. 1141,1,2018/05/19 10:13:55
Case No. 1142,0,2018/05/20 03:42:38
Case No. 1142,1,2018/05/20 04:30:35
Case No. 1142,2,2018/05/20 04:56:03
Case No. 1142,5,2018/05/20 06:19:46
Case No. 1142,1,2018/05/20 06:33:43
Case No. 1143,0,2018/05/19 11:36:16
Case No. 1143,1,2018/05/19 14:08:12
Case No. 1143,1,2018/05/19 14:30:44
Case No. 1143,1,2018/05/19 14:56:27
Case No. 1144,0,2018/05/19 15:39:38
Case No. 1144,1,2018/05/19 16:35:40
Case No. 1144,1,2018/05/19 16:45:22
Case No. 1144,1,2018/05/19 18:09:49
Case No. 1145,0,2018/05/19 19:46:03
Case No. 1145,1,2018/05/19 20:17:23
Case No. 1145,1,2018/05/19 21:15:55
Case No. 1145,1,2018/05/19 23:00:59
Case No. 1146,0,2018/05/20 07:56:16
Case No. 1146,1,2018/05/20 07:56:21
Case No. 1146,2,2018/05/20 09:20:23
Case No. 1146,5,2018/05/20 11:00:44
Case No. 1146,1,2018/05/20 11:02:25
Case No. 1147,0,2018/05/19 23:15:49
Case No. 1147,1,2018/05/19 23:46:13
Case No. 1147,1,2018/05/20 00:40:07
Case No. 1147,1,2018/05/20 01:46:21
Case No. 1148,0,2018/05/20 04:21:18
Case No. 1148,1,2018/05/20 04:42:18
Case No. 1148,1,2018/05/20 05:39:40
Case No. 1148,1,2018/05/20 06:04:24
Case No. 1149,0,2018/05/20 07:28:03
Case No. 1149,1,2018/05/20 07:59:21
Case No. 1149,1,2018/05/20 08:42:32
