CaseID,ActivityID,CompleteTimestamp,GroupID
Case No. 925,1,2018/03/22 12:31:37,1
Case No. 925,1,2018/03/22 12:47:48,1
Case No. 925,1,2018/03/22 12:48:20,1
Case No. 925,1,2018/03/22 13:16:29,1
Case No. 925,1,2018/03/22 13:57:09,1
Case No. 925,1,2018/03/22 14:00:19,1
Case No. 925,1,2018/03/22 14:22:16,1
Case No. 925,1,2018/03/22 14:37:14,1
Case No. 925,1,2018/03/22 15:02:28,1
Case No. 926,1,2018/03/22 15:44:14,0
Case No. 926,1,2018/03/22 16:04:09,1
Case No. 926,1,2018/03/22 16:04:17,1
Case No. 926,1,2018/03/22 16:12:58,1
Case No. 926,1,2018/03/22 16:22:26,1
Case No. 926,1,2018/03/22 16:40:08,1
Case No. 926,1,2018/03/22 17:16:10,1
Case No. 926,1,2018/03/22 17:17:17,1
Case No. 926,1,2018/03/22 17:22:43,1
Case No. 926,1,2018/03/22 17:25:19,1
Case No. 926,1,2018/03/22 18:57:00,1
Case No. 926,1,2018/03/22 19:07:20,1
Case No. 927,1,2018/03/22 19:35:09,2
Case No. 927,1,2018/03/22 19:43:37,1
Case No. 927,1,2018/03/22 20:04:06,1
Case No. 927,1,2018/03/22 20:14:20,1
Case No. 927,1,2018/03/22 20:28:02,1
Case No. 927,1,2018/03/22 20:56:33,1
Case No. 927,1,2018/03/22 21:23:49,1
Case No. 927,1,2018/03/22 21:56:05,1
Case No. 927,1,2018/03/22 22:16:07,1
Case No. 927,1,2018/03/22 22:18:20,1
Case No. 927,1,2018/03/22 22:37:10,1
Case No. 927,1,2018/03/22 22:41:17,1
Case No. 928,1,2018/03/23 00:05:50,3
Case No. 928,1,2018/03/23 00:19:12,1
Case No. 928,1,2018/03/23 00:21:36,1
Case No. 928,1,2018/03/23 00:35:39,1
Case No. 928,1,2018/03/23 00:51:10,1
Case No. 928,1,2018/03/23 01:18:19,1
Case No. 928,1,2018/03/23 02:32:32,1
Case No. 928,1,2018/03/23 02:39:47,1
Case No. 928,1,2018/03/23 02:40:14,1
Case No. 928,1,2018/03/23 02:40:16,1
Case No. 928,1,2018/03/23 02:57:00,1
Case No. 928,1,2018/03/23 03:01:13,1
Case No. 929,5,2018/03/23 03:46:35,3
Case No. 929,1,2018/03/23 03:56:56,1
Case No. 929,1,2018/03/23 05:01:57,1
Case No. 929,1,2018/03/23 05:07:18,1
Case No. 929,1,2018/03/23 05:12:15,1
Case No. 929,1,2018/03/23 05:32:16,1
Case No. 929,1,2018/03/23 05:36:54,1
Case No. 929,1,2018/03/23 05:46:42,1
Case No. 929,1,2018/03/23 05:48:16,1
Case No. 929,1,2018/03/23 06:02:00,1
Case No. 929,1,2018/03/23 06:02:21,1
Case No. 929,1,2018/03/23 07:15:34,1
Case No. 930,2,2018/03/23 07:37:07,2
Case No. 930,1,2018/03/23 07:59:19,1
Case No. 930,1,2018/03/23 08:02:48,1
Case No. 930,1,2018/03/23 08:26:35,1
Case No. 930,1,2018/03/23 08:28:52,1
Case No. 930,1,2018/03/23 08:37:29,1
Case No. 930,1,2018/03/23 08:51:06,1
Case No. 930,1,2018/03/23 09:33:51,1
Case No. 930,1,2018/03/23 09:51:43,1
Case No. 930,1,2018/03/23 09:59:49,1
Case No. 930,1,2018/03/23 10:50:33,1
Case No. 930,1,2018/03/23 11:02:28,1
Case No. 931,2,2018/03/23 11:48:19,3
Case No. 931,1,2018/03/23 12:03:54,1
Case No. 931,1,2018/03/23 12:10:02,1
Case No. 931,1,2018/03/23 12:23:06,1
Case No. 931,1,2018/03/23 13:36:54,1
Case No. 931,1,2018/03/23 13:41:50,1
Case No. 931,1,2018/03/23 13:42:52,1
Case No. 931,1,2018/03/23 13:48:03,1
Case No. 931,1,2018/03/23 14:21:41,1
Case No. 931,1,2018/03/23 14:53:42,1
Case No. 931,1,2018/03/23 15:04:41,1
Case No. 931,1,2018/03/23 15:09:22,1
Case No. 932,2,2018/03/23 15:26:43,1
Case No. 932,1,2018/03/23 15:59:20,1
Case No. 932,1,2018/03/23 16:17:39,1
Case No. 932,1,2018/03/23 16:29:57,1
Case No. 932,1,2018/03/23 16:35:36,1
Case No. 932,1,2018/03/23 16:43:11,1
Case No. 932,1,2018/03/23 17:16:22,1
Case No. 932,1,2018/03/23 17:38:00,1
Case No. 932,1,2018/03/23 18:04:12,1
Case No. 932,1,2018/03/23 18:36:28,1
Case No. 932,1,2018/03/23 18:46:21,1
Case No. 932,1,2018/03/23 19:01:39,1
Case No. 933,6,2018/03/23 19:57:58,1
Case No. 933,1,2018/03/23 19:58:55,1
Case No. 933,1,2018/03/23 20:12:39,1
Case No. 933,1,2018/03/23 20:13:53,1
Case No. 933,1,2018/03/23 20:44:34,1
Case No. 933,1,2018/03/23 20:51:35,1
Case No. 933,1,2018/03/23 21:12:27,1
Case No. 933,1,2018/03/23 21:56:07,1
Case No. 933,1,2018/03/23 22:26:42,1
Case No. 933,1,2018/03/23 22:31:00,1
Case No. 933,1,2018/03/23 22:48:37,1
Case No. 933,1,2018/03/23 23:11:59,1
Case No. 934,4,2018/03/23 23:53:06,2
Case No. 934,1,2018/03/24 00:44:05,1
Case No. 934,1,2018/03/24 00:44:19,1
Case No. 934,1,2018/03/24 00:49:55,1
Case No. 934,1,2018/03/24 00:55:18,1
Case No. 934,1,2018/03/24 01:35:32,1
Case No. 934,1,2018/03/24 01:40:50,1
Case No. 934,1,2018/03/24 01:55:18,1
Case No. 934,1,2018/03/24 02:17:36,1
Case No. 934,1,2018/03/24 02:36:53,1
Case No. 934,1,2018/03/24 02:46:54,1
Case No. 934,1,2018/03/24 03:02:22,1
Case No. 935,4,2018/03/24 03:37:34,3
Case No. 935,1,2018/03/24 03:51:33,1
Case No. 935,1,2018/03/24 04:09:33,1
Case No. 935,1,2018/03/24 04:36:56,1
Case No. 935,1,2018/03/24 04:36:58,1
Case No. 935,1,2018/03/24 05:16:53,1
Case No. 935,1,2018/03/24 05:27:40,1
Case No. 935,1,2018/03/24 05:36:28,1
Case No. 935,1,2018/03/24 05:53:44,1
Case No. 935,1,2018/03/24 06:06:04,1
Case No. 935,1,2018/03/24 06:21:23,1
Case No. 935,1,2018/03/24 06:54:41,1
Case No. 936,4,2018/03/24 07:45:25,1
Case No. 936,1,2018/03/24 07:47:31,1
Case No. 936,1,2018/03/24 08:23:34,1
Case No. 936,1,2018/03/24 08:31:58,1
Case No. 936,1,2018/03/24 08:52:21,1
Case No. 936,1,2018/03/24 09:01:59,1
Case No. 936,1,2018/03/24 09:29:01,1
Case No. 936,1,2018/03/24 10:15:02,1
Case No. 936,1,2018/03/24 10:25:31,1
Case No. 936,1,2018/03/24 10:33:17,1
Case No. 936,1,2018/03/24 10:48:38,1
Case No. 936,1,2018/03/24 11:06:27,1
Case No. 937,6,2018/03/24 11:26:23,3
Case No. 937,1,2018/03/24 11:36:55,1
Case No. 937,1,2018/03/24 12:00:20,1
Case No. 937,1,2018/03/24 12:15:09,1
Case No. 937,1,2018/03/24 12:21:43,1
Case No. 937,1,2018/03/24 12:48:02,1
Case No. 937,1,2018/03/24 13:24:12,1
Case No. 937,1,2018/03/24 13:28:57,1
Case No. 937,1,2018/03/24 14:10:56,1
Case No. 937,1,2018/03/24 14:25:10,1
Case No. 937,1,2018/03/24 14:36:41,1
Case No. 937,1,2018/03/24 14:46:55,1
Case No. 938,5,2018/03/24 15:27:16,2
Case No. 938,1,2018/03/24 16:43:32,1
Case No. 938,1,2018/03/24 16:52:43,1
Case No. 938,1,2018/03/24 17:05:48,1
Case No. 938,1,2018/03/24 17:17:36,1
Case No. 938,1,2018/03/24 17:31:24,1
Case No. 938,1,2018/03/24 17:32:23,1
Case No. 938,1,2018/03/24 17:40:46,1
Case No. 938,1,2018/03/24 17:58:22,1
Case No. 938,1,2018/03/24 18:10:27,1
Case No. 938,1,2018/03/24 18:15:20,1
Case No. 938,1,2018/03/24 18:33:17,1
Case No. 939,5,2018/03/24 20:27:45,1
Case No. 939,1,2018/03/24 20:31:04,1
Case No. 939,1,2018/03/24 20:43:12,1
Case No. 939,1,2018/03/24 20:59:00,1
Case No. 939,1,2018/03/24 21:08:32,1
Case No. 939,1,2018/03/24 21:22:05,1
Case No. 939,1,2018/03/24 21:29:34,1
Case No. 939,1,2018/03/24 22:06:16,1
Case No. 939,1,2018/03/24 22:14:44,1
Case No. 939,1,2018/03/24 22:27:54,1
Case No. 939,1,2018/03/24 23:12:20,1
Case No. 939,1,2018/03/24 23:18:38,1
Case No. 940,7,2018/03/24 23:29:07,1
Case No. 940,1,2018/03/24 23:37:24,1
Case No. 940,1,2018/03/24 23:41:22,1
Case No. 940,1,2018/03/24 23:53:50,1
Case No. 940,1,2018/03/25 00:17:55,1
Case No. 940,1,2018/03/25 00:40:04,1
Case No. 940,1,2018/03/25 00:43:19,1
Case No. 940,1,2018/03/25 01:25:47,1
Case No. 940,1,2018/03/25 03:06:23,1
Case No. 940,1,2018/03/25 03:10:05,1
Case No. 940,1,2018/03/25 03:22:54,1
Case No. 940,1,2018/03/25 03:34:55,1
Case No. 941,7,2018/03/25 04:38:37,2
Case No. 941,1,2018/03/25 05:11:59,1
Case No. 941,1,2018/03/25 05:14:59,1
Case No. 941,1,2018/03/25 05:27:09,1
Case No. 941,1,2018/03/25 05:32:43,1
Case No. 941,1,2018/03/25 05:41:01,1
Case No. 941,1,2018/03/25 05:44:38,1
Case No. 941,1,2018/03/25 06:15:19,1
Case No. 941,1,2018/03/25 06:27:59,1
Case No. 941,1,2018/03/25 06:51:44,1
Case No. 941,1,2018/03/25 06:55:33,1
Case No. 941,1,2018/03/25 07:06:18,1
Case No. 942,7,2018/03/25 07:30:59,3
Case No. 942,1,2018/03/25 07:34:12,1
Case No. 942,1,2018/03/25 07:49:37,1
Case No. 942,1,2018/03/25 08:19:50,1
Case No. 942,1,2018/03/25 08:30:08,1
Case No. 942,1,2018/03/25 09:05:29,1
Case No. 942,1,2018/03/25 09:16:18,1
Case No. 942,1,2018/03/25 09:46:31,1
Case No. 942,1,2018/03/25 10:05:04,1
Case No. 942,1,2018/03/25 10:40:34,1
Case No. 942,1,2018/03/25 10:49:16,1
Case No. 942,1,2018/03/25 11:00:05,1
Case No. 943,0,2018/03/25 11:51:55,1
Case No. 943,1,2018/03/25 11:53:23,1
Case No. 943,1,2018/03/25 12:08:42,1
Case No. 943,1,2018/03/25 12:13:33,1
Case No. 943,1,2018/03/25 12:17:59,1
Case No. 943,1,2018/03/25 12:32:33,1
Case No. 943,1,2018/03/25 13:23:31,1
Case No. 943,1,2018/03/25 13:56:04,1
Case No. 943,1,2018/03/25 14:02:02,1
Case No. 943,1,2018/03/25 14:27:39,1
Case No. 943,1,2018/03/25 14:53:14,1
Case No. 943,1,2018/03/25 14:54:43,1
Case No. 944,3,2018/03/25 15:29:48,2
Case No. 944,1,2018/03/25 16:11:37,1
Case No. 944,1,2018/03/25 16:25:31,1
Case No. 944,1,2018/03/25 16:43:14,1
Case No. 944,1,2018/03/25 16:53:52,1
Case No. 944,1,2018/03/25 17:23:49,1
Case No. 944,1,2018/03/25 17:27:23,1
Case No. 944,1,2018/03/25 17:57:22,1
Case No. 944,1,2018/03/25 17:57:32,1
Case No. 944,1,2018/03/25 18:06:56,1
Case No. 944,1,2018/03/25 18:08:18,1
Case No. 944,1,2018/03/25 18:48:41,1
Case No. 945,3,2018/03/25 20:37:30,3
Case No. 945,1,2018/03/25 20:49:19,1
Case No. 945,1,2018/03/25 20:54:20,1
Case No. 945,1,2018/03/25 22:01:11,1
Case No. 945,1,2018/03/25 22:02:44,1
Case No. 945,1,2018/03/25 22:14:21,1
Case No. 945,1,2018/03/25 22:22:33,1
Case No. 945,1,2018/03/25 22:26:52,1
Case No. 945,1,2018/03/25 22:31:05,1
Case No. 945,1,2018/03/25 22:36:28,1
Case No. 945,1,2018/03/25 22:48:26,1
Case No. 945,1,2018/03/25 23:11:57,1
Case No. 946,4,2018/03/22 11:30:12,1
Case No. 946,4,2018/03/22 11:44:12,1
Case No. 946,4,2018/03/22 12:00:17,1
Case No. 946,4,2018/03/22 12:25:37,1
Case No. 946,4,2018/03/22 12:27:25,1
Case No. 946,4,2018/03/22 12:55:47,1
Case No. 946,4,2018/03/22 12:58:31,1
Case No. 946,4,2018/03/22 13:12:50,1
Case No. 946,4,2018/03/22 13:30:21,1
Case No. 946,4,2018/03/22 13:36:38,1
Case No. 946,4,2018/03/22 14:06:49,1
Case No. 946,4,2018/03/22 14:12:23,1
Case No. 946,3,2018/03/22 15:07:34,1
Case No. 947,4,2018/03/22 15:25:24,2
Case No. 947,4,2018/03/22 15:29:17,1
Case No. 947,4,2018/03/22 15:50:19,1
Case No. 947,4,2018/03/22 16:19:40,1
Case No. 947,4,2018/03/22 16:57:01,1
Case No. 947,4,2018/03/22 17:52:11,1
Case No. 947,4,2018/03/22 17:53:06,1
Case No. 947,4,2018/03/22 18:14:16,1
Case No. 947,4,2018/03/22 18:15:24,1
Case No. 947,4,2018/03/22 18:24:26,1
Case No. 947,4,2018/03/22 18:37:04,1
Case No. 947,4,2018/03/22 18:38:04,1
Case No. 947,3,2018/03/22 18:49:58,1
Case No. 948,4,2018/03/22 19:31:08,3
Case No. 948,4,2018/03/22 19:36:29,1
Case No. 948,4,2018/03/22 19:41:17,1
Case No. 948,4,2018/03/22 19:45:05,1
Case No. 948,4,2018/03/22 19:46:02,1
Case No. 948,4,2018/03/22 20:24:42,1
Case No. 948,4,2018/03/22 21:29:51,1
Case No. 948,4,2018/03/22 22:06:44,1
Case No. 948,4,2018/03/22 22:16:41,1
Case No. 948,4,2018/03/22 22:37:59,1
Case No. 948,4,2018/03/22 22:58:00,1
Case No. 948,4,2018/03/22 23:00:58,1
Case No. 948,3,2018/03/22 23:09:18,1
Case No. 949,4,2018/03/22 23:31:45,3
Case No. 949,4,2018/03/22 23:31:47,2
Case No. 949,4,2018/03/22 23:37:52,1
Case No. 949,4,2018/03/22 23:42:41,1
Case No. 949,4,2018/03/23 00:09:21,1
Case No. 949,4,2018/03/23 00:14:23,1
Case No. 949,4,2018/03/23 00:14:30,1
Case No. 949,4,2018/03/23 00:26:18,1
Case No. 949,4,2018/03/23 00:43:55,1
Case No. 949,4,2018/03/23 01:54:01,1
Case No. 949,4,2018/03/23 02:22:31,1
Case No. 949,4,2018/03/23 02:50:57,1
Case No. 949,3,2018/03/23 02:58:03,1
Case No. 950,4,2018/03/23 03:31:58,1
Case No. 950,4,2018/03/23 03:47:46,2
Case No. 950,4,2018/03/23 03:58:48,1
Case No. 950,4,2018/03/23 04:13:19,1
Case No. 950,4,2018/03/23 04:16:41,1
Case No. 950,4,2018/03/23 04:31:29,1
Case No. 950,4,2018/03/23 04:51:41,1
Case No. 950,4,2018/03/23 05:37:18,1
Case No. 950,4,2018/03/23 05:44:22,1
Case No. 950,4,2018/03/23 06:06:12,1
Case No. 950,4,2018/03/23 06:14:34,1
Case No. 950,4,2018/03/23 06:43:19,1
Case No. 950,3,2018/03/23 07:06:49,1
Case No. 951,4,2018/03/23 07:42:34,2
Case No. 951,4,2018/03/23 07:45:15,2
Case No. 951,4,2018/03/23 08:34:16,1
Case No. 951,4,2018/03/23 08:34:47,1
Case No. 951,4,2018/03/23 09:06:16,1
Case No. 951,4,2018/03/23 09:13:16,1
Case No. 951,4,2018/03/23 09:14:18,1
Case No. 951,4,2018/03/23 09:27:00,1
Case No. 951,4,2018/03/23 09:28:16,1
Case No. 951,4,2018/03/23 10:26:00,1
Case No. 951,4,2018/03/23 10:36:03,1
Case No. 951,4,2018/03/23 10:42:38,1
Case No. 951,3,2018/03/23 10:49:37,1
Case No. 952,4,2018/03/23 11:21:50,3
Case No. 952,4,2018/03/23 11:26:04,3
Case No. 952,4,2018/03/23 11:50:20,1
Case No. 952,4,2018/03/23 11:57:06,1
Case No. 952,4,2018/03/23 11:59:09,1
Case No. 952,4,2018/03/23 12:10:15,1
Case No. 952,4,2018/03/23 12:25:00,1
Case No. 952,4,2018/03/23 12:47:56,1
Case No. 952,4,2018/03/23 13:31:05,1
Case No. 952,4,2018/03/23 14:00:59,1
Case No. 952,4,2018/03/23 14:05:24,1
Case No. 952,4,2018/03/23 14:21:52,1
Case No. 952,3,2018/03/23 14:31:52,1
Case No. 953,4,2018/03/23 15:52:48,1
Case No. 953,4,2018/03/23 16:02:29,3
Case No. 953,4,2018/03/23 16:32:11,1
Case No. 953,4,2018/03/23 16:50:34,1
Case No. 953,4,2018/03/23 17:01:54,1
Case No. 953,4,2018/03/23 17:03:07,1
Case No. 953,4,2018/03/23 17:04:23,1
Case No. 953,4,2018/03/23 18:15:31,1
Case No. 953,4,2018/03/23 18:16:16,1
Case No. 953,4,2018/03/23 18:19:52,1
Case No. 953,4,2018/03/23 18:23:57,1
Case No. 953,4,2018/03/23 18:39:29,1
Case No. 953,3,2018/03/23 18:53:10,1
Case No. 954,4,2018/03/23 19:29:12,2
Case No. 954,4,2018/03/23 19:43:43,3
Case No. 954,4,2018/03/23 19:50:30,1
Case No. 954,4,2018/03/23 19:53:55,1
Case No. 954,4,2018/03/23 20:34:17,1
Case No. 954,4,2018/03/23 20:49:03,1
Case No. 954,4,2018/03/23 20:52:13,1
Case No. 954,4,2018/03/23 21:51:58,1
Case No. 954,4,2018/03/23 21:53:29,1
Case No. 954,4,2018/03/23 22:02:13,1
Case No. 954,4,2018/03/23 22:36:11,1
Case No. 954,4,2018/03/23 23:07:02,1
Case No. 954,3,2018/03/23 23:17:21,1
Case No. 955,4,2018/03/23 23:39:05,3
Case No. 955,4,2018/03/23 23:49:27,3
Case No. 955,4,2018/03/24 00:00:04,2
Case No. 955,4,2018/03/24 00:21:32,1
Case No. 955,4,2018/03/24 00:24:34,1
Case No. 955,4,2018/03/24 00:40:21,1
Case No. 955,4,2018/03/24 00:56:44,1
Case No. 955,4,2018/03/24 01:26:48,1
Case No. 955,4,2018/03/24 02:35:58,1
Case No. 955,4,2018/03/24 02:40:01,1
Case No. 955,4,2018/03/24 02:49:37,1
Case No. 955,4,2018/03/24 03:08:03,1
Case No. 955,3,2018/03/24 03:14:42,1
Case No. 956,4,2018/03/24 04:24:05,1
Case No. 956,4,2018/03/24 04:40:05,1
Case No. 956,4,2018/03/24 04:42:16,2
Case No. 956,4,2018/03/24 04:44:37,1
Case No. 956,4,2018/03/24 05:11:45,1
Case No. 956,4,2018/03/24 05:25:02,1
Case No. 956,4,2018/03/24 05:49:50,1
Case No. 956,4,2018/03/24 06:05:09,1
Case No. 956,4,2018/03/24 06:25:16,1
Case No. 956,4,2018/03/24 06:30:33,1
Case No. 956,4,2018/03/24 06:35:15,1
Case No. 956,4,2018/03/24 06:56:17,1
Case No. 956,3,2018/03/24 07:11:11,1
Case No. 957,4,2018/03/24 07:25:17,2
Case No. 957,4,2018/03/24 07:29:34,1
Case No. 957,4,2018/03/24 07:59:29,2
Case No. 957,4,2018/03/24 08:03:35,1
Case No. 957,4,2018/03/24 08:17:46,1
Case No. 957,4,2018/03/24 08:22:49,1
Case No. 957,4,2018/03/24 08:46:40,1
Case No. 957,4,2018/03/24 09:28:23,1
Case No. 957,4,2018/03/24 09:35:47,1
Case No. 957,4,2018/03/24 09:58:06,1
Case No. 957,4,2018/03/24 10:26:23,1
Case No. 957,4,2018/03/24 11:03:19,1
Case No. 957,3,2018/03/24 11:06:15,1
Case No. 958,4,2018/03/24 11:32:37,3
Case No. 958,4,2018/03/24 11:40:21,1
Case No. 958,4,2018/03/24 12:18:12,2
Case No. 958,4,2018/03/24 12:24:23,1
Case No. 958,4,2018/03/24 12:57:21,1
Case No. 958,4,2018/03/24 13:16:19,1
Case No. 958,4,2018/03/24 13:30:27,1
Case No. 958,4,2018/03/24 13:56:10,1
Case No. 958,4,2018/03/24 14:17:35,1
Case No. 958,4,2018/03/24 14:28:29,1
Case No. 958,4,2018/03/24 14:31:49,1
Case No. 958,4,2018/03/24 14:35:36,1
Case No. 958,3,2018/03/24 15:04:42,1
Case No. 959,4,2018/03/24 15:36:33,3
Case No. 959,4,2018/03/24 16:16:53,2
Case No. 959,4,2018/03/24 16:30:06,2
Case No. 959,4,2018/03/24 17:04:18,1
Case No. 959,4,2018/03/24 17:15:15,1
Case No. 959,4,2018/03/24 17:21:51,1
Case No. 959,4,2018/03/24 17:24:41,1
Case No. 959,4,2018/03/24 17:34:22,1
Case No. 959,4,2018/03/24 18:00:31,1
Case No. 959,4,2018/03/24 18:33:48,1
Case No. 959,4,2018/03/24 18:37:12,1
Case No. 959,4,2018/03/24 18:51:27,1
Case No. 959,3,2018/03/24 19:18:24,1
Case No. 960,4,2018/03/24 19:29:19,1
Case No. 960,4,2018/03/24 20:50:24,2
Case No. 960,4,2018/03/24 20:57:47,2
Case No. 960,4,2018/03/24 21:17:31,1
Case No. 960,4,2018/03/24 21:29:18,1
Case No. 960,4,2018/03/24 21:56:57,1
Case No. 960,4,2018/03/24 22:05:29,1
Case No. 960,4,2018/03/24 22:13:02,1
Case No. 960,4,2018/03/24 22:22:48,1
Case No. 960,4,2018/03/24 22:42:07,1
Case No. 960,4,2018/03/24 22:42:47,1
Case No. 960,4,2018/03/24 23:12:47,1
Case No. 960,3,2018/03/24 23:17:12,1
Case No. 961,4,2018/03/24 23:50:11,2
Case No. 961,4,2018/03/24 23:57:05,2
Case No. 961,4,2018/03/24 23:58:04,2
Case No. 961,4,2018/03/25 00:54:49,1
Case No. 961,4,2018/03/25 01:13:40,1
Case No. 961,4,2018/03/25 01:41:16,1
Case No. 961,4,2018/03/25 01:49:30,1
Case No. 961,4,2018/03/25 03:00:33,1
Case No. 961,4,2018/03/25 03:28:41,1
Case No. 961,4,2018/03/25 03:51:31,1
Case No. 961,4,2018/03/25 03:04:45,1
Case No. 961,4,2018/03/25 03:13:33,1
Case No. 961,3,2018/03/25 03:17:01,1
Case No. 962,4,2018/03/25 03:40:51,2
Case No. 962,4,2018/03/25 03:54:40,3
Case No. 962,4,2018/03/25 04:00:00,2
Case No. 962,4,2018/03/25 04:07:29,1
Case No. 962,4,2018/03/25 04:15:49,1
Case No. 962,4,2018/03/25 04:38:49,1
Case No. 962,4,2018/03/25 05:26:33,1
Case No. 962,4,2018/03/25 05:31:55,1
Case No. 962,4,2018/03/25 05:36:43,1
Case No. 962,4,2018/03/25 05:43:50,1
Case No. 962,4,2018/03/25 06:25:30,1
Case No. 962,4,2018/03/25 06:59:10,1
Case No. 962,3,2018/03/25 07:00:12,1
Case No. 963,4,2018/03/25 07:34:05,1
Case No. 963,4,2018/03/25 08:09:49,3
Case No. 963,4,2018/03/25 08:23:37,2
Case No. 963,4,2018/03/25 09:12:45,1
Case No. 963,4,2018/03/25 09:18:54,1
Case No. 963,4,2018/03/25 09:18:59,1
Case No. 963,4,2018/03/25 09:25:54,1
Case No. 963,4,2018/03/25 09:27:38,1
Case No. 963,4,2018/03/25 09:58:21,1
Case No. 963,4,2018/03/25 09:59:45,1
Case No. 963,4,2018/03/25 10:30:29,1
Case No. 963,4,2018/03/25 11:10:56,1
Case No. 963,3,2018/03/25 11:15:17,1
Case No. 964,4,2018/03/25 11:24:23,2
Case No. 964,4,2018/03/25 11:40:44,3
Case No. 964,4,2018/03/25 11:52:09,3
Case No. 964,4,2018/03/25 12:08:50,1
Case No. 964,4,2018/03/25 12:28:28,1
Case No. 964,4,2018/03/25 13:32:15,1
Case No. 964,4,2018/03/25 13:53:35,1
Case No. 964,4,2018/03/25 14:45:17,1
Case No. 964,4,2018/03/25 14:45:42,1
Case No. 964,4,2018/03/25 14:57:22,1
Case No. 964,4,2018/03/25 15:00:19,1
Case No. 964,4,2018/03/25 15:12:07,1
Case No. 964,3,2018/03/25 15:15:04,1
Case No. 965,4,2018/03/25 15:34:22,1
Case No. 965,4,2018/03/25 15:47:38,1
Case No. 965,4,2018/03/25 15:57:19,3
Case No. 965,4,2018/03/25 16:10:03,1
Case No. 965,4,2018/03/25 16:32:08,1
Case No. 965,4,2018/03/25 17:12:34,1
Case No. 965,4,2018/03/25 17:45:43,1
Case No. 965,4,2018/03/25 17:58:54,1
Case No. 965,4,2018/03/25 18:20:34,1
Case No. 965,4,2018/03/25 18:35:05,1
Case No. 965,4,2018/03/25 18:35:56,1
Case No. 965,4,2018/03/25 19:14:23,1
Case No. 965,3,2018/03/25 19:18:17,1
Case No. 966,4,2018/03/25 20:01:17,2
Case No. 966,4,2018/03/25 20:27:23,1
Case No. 966,4,2018/03/25 20:43:51,3
Case No. 966,4,2018/03/25 21:13:10,1
Case No. 966,4,2018/03/25 21:27:44,1
Case No. 966,4,2018/03/25 21:29:03,1
Case No. 966,4,2018/03/25 21:52:45,1
Case No. 966,4,2018/03/25 22:05:38,1
Case No. 966,4,2018/03/25 22:39:44,1
Case No. 966,4,2018/03/25 22:43:10,1
Case No. 966,4,2018/03/25 23:07:14,1
Case No. 966,4,2018/03/25 23:13:14,1
Case No. 966,3,2018/03/25 23:14:26,1
Case No. 967,6,2018/03/22 11:23:59,2
Case No. 967,0,2018/03/22 11:35:44,1
Case No. 967,2,2018/03/22 12:06:10,1
Case No. 967,1,2018/03/22 12:23:30,1
Case No. 967,2,2018/03/22 13:01:05,1
Case No. 967,3,2018/03/22 13:03:10,1
Case No. 967,2,2018/03/22 13:25:49,1
Case No. 967,7,2018/03/22 14:19:30,1
Case No. 967,0,2018/03/22 14:21:21,1
Case No. 967,7,2018/03/22 14:40:05,1
Case No. 967,3,2018/03/22 14:41:02,1
Case No. 967,3,2018/03/22 14:42:33,1
Case No. 967,7,2018/03/22 15:12:44,1
Case No. 968,0,2018/03/22 15:23:34,1
Case No. 968,6,2018/03/22 15:27:44,2
Case No. 968,2,2018/03/22 15:40:12,1
Case No. 968,2,2018/03/22 16:02:01,1
Case No. 968,1,2018/03/22 16:32:43,1
Case No. 968,7,2018/03/22 17:07:51,1
Case No. 968,2,2018/03/22 17:24:01,1
Case No. 968,0,2018/03/22 17:47:32,1
Case No. 968,7,2018/03/22 18:00:53,1
Case No. 968,6,2018/03/22 18:03:51,1
Case No. 968,1,2018/03/22 18:04:58,1
Case No. 968,3,2018/03/22 18:58:06,1
Case No. 968,4,2018/03/22 19:13:50,1
Case No. 969,0,2018/03/22 19:35:01,1
Case No. 969,6,2018/03/22 19:50:11,1
Case No. 969,1,2018/03/22 20:00:13,2
Case No. 969,2,2018/03/22 21:07:58,1
Case No. 969,2,2018/03/22 21:19:36,1
Case No. 969,2,2018/03/22 21:40:23,1
Case No. 969,7,2018/03/22 21:42:34,1
Case No. 969,0,2018/03/22 22:09:55,1
Case No. 969,7,2018/03/22 22:10:07,1
Case No. 969,6,2018/03/22 22:13:45,1
Case No. 969,1,2018/03/22 22:29:34,1
Case No. 969,4,2018/03/22 22:32:41,1
Case No. 969,6,2018/03/22 22:39:56,1
Case No. 970,6,2018/03/22 23:30:14,1
Case No. 970,0,2018/03/23 00:03:48,1
Case No. 970,1,2018/03/23 00:53:56,2
Case No. 970,7,2018/03/23 00:59:27,1
Case No. 970,2,2018/03/23 01:00:37,1
Case No. 970,2,2018/03/23 01:15:19,1
Case No. 970,2,2018/03/23 01:22:29,1
Case No. 970,7,2018/03/23 01:24:06,1
Case No. 970,0,2018/03/23 01:35:04,1
Case No. 970,6,2018/03/23 01:38:06,1
Case No. 970,1,2018/03/23 01:49:24,1
Case No. 970,1,2018/03/23 02:12:03,1
Case No. 970,1,2018/03/23 02:38:35,1
Case No. 971,6,2018/03/23 03:47:50,1
Case No. 971,0,2018/03/23 04:03:22,1
Case No. 971,1,2018/03/23 04:22:21,2
Case No. 971,2,2018/03/23 04:27:27,1
Case No. 971,2,2018/03/23 04:57:16,1
Case No. 971,2,2018/03/23 05:45:34,1
Case No. 971,3,2018/03/23 05:59:27,1
Case No. 971,7,2018/03/23 06:04:15,1
