aseID,Activity,CompleteTimestamp,Resource
Application_1893449548,A_Incomplete,2016-02-04 13:05:09,User_75
Application_1893449548,W_Validate application,2016-02-04 16:43:30,User_25
Application_1893449548,A_Validating,2016-02-04 16:43:30,User_25
Application_1893449548,O_Accepted,2016-02-04 17:14:12,User_117
Application_1893449548,A_Pending,2016-02-04 17:14:12,User_117
Application_1893449548,O_Cancelled,2016-02-04 17:14:12,User_117
Application_1893449548,O_Cancelled,2016-02-04 17:14:12,User_117
Application_1893449548,O_Cancelled,2016-02-04 17:14:12,User_117
Application_858669578,A_Create Application,2016-01-20 15:20:36,User_1
Application_858669578,A_Submitted,2016-01-20 15:20:36,User_1
Application_858669578,A_Concept,2016-01-20 15:22:03,User_1
Application_858669578,W_Complete application,2016-01-21 16:12:00,User_44
Application_858669578,A_Accepted,2016-01-23 12:42:45,User_18
Application_858669578,O_Create Offer,2016-01-23 12:44:40,User_18
Application_858669578,O_Created,2016-01-23 12:44:41,User_18
Application_858669578,O_Sent (mail and online),2016-01-23 12:44:57,User_18
Application_858669578,W_Call after offers,2016-01-23 12:44:57,User_18
Application_858669578,A_Complete,2016-01-23 12:44:57,User_18
Application_858669578,O_Create Offer,2016-01-25 11:18:37,User_6
Application_858669578,O_Created,2016-01-25 11:18:38,User_6
Application_858669578,O_Sent (mail and online),2016-01-25 11:18:50,User_6
Application_858669578,O_Create Offer,2016-01-29 12:33:40,User_85
Application_858669578,O_Created,2016-01-29 12:33:42,User_85
Application_858669578,O_Sent (mail and online),2016-01-29 12:33:54,User_85
Application_858669578,O_Create Offer,2016-02-11 10:19:27,User_18
Application_858669578,O_Created,2016-02-11 10:19:29,User_18
Application_858669578,O_Sent (mail and online),2016-02-11 10:19:39,User_18
Application_858669578,W_Validate application,2016-02-29 11:19:38,User_68
Application_858669578,A_Validating,2016-02-24 11:15:01,User_113
Application_858669578,O_Returned,2016-02-24 11:15:09,User_113
Application_858669578,W_Call incomplete files,2016-02-29 11:19:38,User_68
Application_858669578,A_Incomplete,2016-02-29 11:19:38,User_68
Application_858669578,W_Validate application,2016-02-29 16:16:22,User_68
Application_858669578,A_Validating,2016-02-29 15:44:41,User_116
Application_858669578,O_Accepted,2016-02-29 16:16:22,User_68
Application_858669578,A_Pending,2016-02-29 16:16:22,User_68
Application_858669578,O_Cancelled,2016-02-29 16:16:22,User_68
Application_858669578,O_Cancelled,2016-02-29 16:16:22,User_68
Application_858669578,O_Cancelled,2016-02-29 16:16:22,User_68
Application_1174593044,A_Create Application,2016-01-20 15:25:56,User_1
Application_1174593044,A_Submitted,2016-01-20 15:25:56,User_1
Application_1174593044,A_Concept,2016-01-20 15:27:06,User_1
Application_1174593044,W_Complete application,2016-01-21 16:14:47,User_44
Application_1174593044,A_Accepted,2016-01-22 18:21:01,User_14
Application_1174593044,O_Create Offer,2016-01-22 18:28:10,User_14
Application_1174593044,O_Created,2016-01-22 18:28:11,User_14
Application_1174593044,O_Create Offer,2016-01-22 18:28:57,User_14
Application_1174593044,O_Created,2016-01-22 18:28:58,User_14
Application_1174593044,O_Sent (mail and online),2016-01-22 18:29:52,User_14
Application_1174593044,O_Sent (mail and online),2016-01-22 18:29:52,User_14
Application_1174593044,W_Call after offers,2016-01-22 18:29:52,User_14
Application_1174593044,A_Complete,2016-01-22 18:29:52,User_14
Application_1174593044,O_Create Offer,2016-01-29 12:35:38,User_85
Application_1174593044,O_Created,2016-01-29 12:35:39,User_85
Application_1174593044,O_Sent (mail and online),2016-01-29 12:35:52,User_85
Application_1174593044,O_Create Offer,2016-02-08 21:29:24,User_5
Application_1174593044,O_Created,2016-02-08 21:29:25,User_5
Application_1174593044,O_Sent (mail and online),2016-02-08 21:29:37,User_5
Application_1174593044,W_Validate application,2016-02-11 10:33:08,User_112
Application_1174593044,A_Validating,2016-02-11 10:33:08,User_112
Application_1174593044,O_Returned,2016-02-11 10:34:14,User_112
Application_1174593044,W_Call incomplete files,2016-02-12 10:45:15,User_100
Application_1174593044,A_Incomplete,2016-02-12 10:45:15,User_100
Application_1174593044,W_Validate application,2016-02-12 17:12:45,User_18
Application_1174593044,A_Validating,2016-02-12 17:12:45,User_18
Application_1174593044,O_Accepted,2016-02-12 17:14:30,User_114
Application_1174593044,A_Pending,2016-02-12 17:14:30,User_114
Application_1174593044,O_Cancelled,2016-02-12 17:14:30,User_114
Application_1174593044,O_Cancelled,2016-02-12 17:14:30,User_114
Application_1174593044,O_Cancelled,2016-02-12 17:14:30,User_114
Application_721068860,A_Create Application,2016-01-20 15:48:49,User_1
Application_721068860,A_Submitted,2016-01-20 15:48:50,User_1
Application_721068860,W_Handle leads,2016-01-20 16:13:46,User_18
Application_721068860,W_Complete application,2016-01-20 16:13:46,User_18
Application_721068860,A_Concept,2016-01-20 16:13:46,User_18
Application_721068860,A_Accepted,2016-01-21 20:33:12,User_70
Application_721068860,O_Create Offer,2016-01-21 20:39:03,User_70
Application_721068860,O_Created,2016-01-21 20:39:04,User_70
Application_721068860,O_Sent (online only),2016-01-21 20:39:18,User_70
Application_721068860,W_Call after offers,2016-01-21 20:39:18,User_70
Application_721068860,A_Complete,2016-01-21 20:39:18,User_70
Application_721068860,O_Create Offer,2016-01-21 20:40:56,User_70
Application_721068860,O_Created,2016-01-21 20:40:57,User_70
Application_721068860,O_Sent (mail and online),2016-01-21 20:41:09,User_70
Application_721068860,O_Cancelled,2016-01-21 20:41:17,User_70
Application_721068860,W_Validate application,2016-02-10 13:48:32,User_29
Application_721068860,A_Validating,2016-02-04 12:56:56,User_117
Application_721068860,O_Returned,2016-02-04 12:57:05,User_117
Application_721068860,W_Call incomplete files,2016-02-10 13:48:32,User_29
Application_721068860,A_Incomplete,2016-02-10 13:48:32,User_29
Application_721068860,W_Validate application,2016-02-11 12:21:16,User_29
Application_721068860,A_Validating,2016-02-10 18:20:47,User_119
Application_721068860,O_Accepted,2016-02-11 12:21:16,User_29
Application_721068860,A_Pending,2016-02-11 12:21:16,User_29
Application_1610536940,A_Create Application,2016-01-20 15:49:53,User_43
Application_1610536940,W_Complete application,2016-01-20 16:03:47,User_43
Application_1610536940,A_Concept,2016-01-20 15:49:53,User_43
Application_1610536940,A_Accepted,2016-01-20 16:00:47,User_43
Application_1610536940,O_Create Offer,2016-01-20 16:01:31,User_43
Application_1610536940,O_Created,2016-01-20 16:01:33,User_43
Application_1610536940,O_Sent (mail and online),2016-01-20 16:03:47,User_43
Application_1610536940,W_Call after offers,2016-01-20 16:03:47,User_43
Application_1610536940,A_Complete,2016-01-20 16:03:47,User_43
Application_1610536940,W_Validate application,2016-02-01 15:50:18,User_29
Application_1610536940,A_Validating,2016-01-29 09:47:03,User_120
Application_1610536940,O_Returned,2016-01-29 09:47:19,User_120
Application_1610536940,O_Create Offer,2016-01-29 12:38:13,User_85
Application_1610536940,O_Created,2016-01-29 12:38:15,User_85
Application_1610536940,O_Sent (mail and online),2016-01-29 12:38:29,User_85
Application_1610536940,O_Create Offer,2016-01-29 15:09:12,User_85
Application_1610536940,O_Created,2016-01-29 15:09:13,User_85
Application_1610536940,O_Sent (mail and online),2016-01-29 15:09:26,User_85
Application_1610536940,W_Validate application,2016-02-01 15:19:31,User_29
Application_1610536940,W_Call incomplete files,2016-02-01 15:50:18,User_29
Application_1610536940,A_Incomplete,2016-02-01 15:50:18,User_29
Application_1610536940,W_Validate application,2016-02-03 12:50:08,User_112
Application_1610536940,A_Validating,2016-02-03 12:50:08,User_112
Application_1610536940,O_Returned,2016-02-03 15:34:24,User_29
Application_1610536940,O_Accepted,2016-02-03 15:42:15,User_29
Application_1610536940,A_Pending,2016-02-03 15:42:15,User_29
Application_1610536940,O_Cancelled,2016-02-03 15:42:15,User_29
Application_1610536940,O_Cancelled,2016-02-03 15:42:15,User_29
Application_1632603053,A_Create Application,2016-01-20 15:57:11,User_18
Application_1632603053,W_Complete application,2016-01-20 16:04:40,User_18
Application_1632603053,A_Concept,2016-01-20 15:57:11,User_18
Application_1632603053,A_Accepted,2016-01-20 15:58:47,User_18
Application_1632603053,O_Create Offer,2016-01-20 16:04:02,User_18
Application_1632603053,O_Created,2016-01-20 16:04:04,User_18
Application_1632603053,O_Sent (mail and online),2016-01-20 16:04:40,User_18
Application_1632603053,W_Call after offers,2016-01-20 16:04:40,User_18
Application_1632603053,A_Complete,2016-01-20 16:04:40,User_18
Application_1632603053,W_Validate application,2016-01-28 11:27:05,User_30
Application_1632603053,A_Validating,2016-01-27 11:18:13,User_114
Application_1632603053,O_Returned,2016-01-27 11:18:30,User_114
Application_1632603053,O_Accepted,2016-01-28 11:27:05,User_30
Application_1632603053,A_Pending,2016-01-28 11:27:05,User_30
Application_1985161782,A_Create Application,2016-01-20 16:02:22,User_1
Application_1985161782,A_Submitted,2016-01-20 16:02:22,User_1
Application_1985161782,A_Concept,2016-01-20 16:03:41,User_1
Application_1985161782,W_Complete application,2016-01-21 17:05:47,User_34
Application_1985161782,A_Accepted,2016-01-21 17:01:51,User_34
Application_1985161782,O_Create Offer,2016-01-21 17:04:17,User_34
Application_1985161782,O_Created,2016-01-21 17:04:18,User_34
Application_1985161782,O_Sent (mail and online),2016-01-21 17:05:47,User_34
Application_1985161782,W_Call after offers,2016-01-21 17:05:47,User_34
Application_1985161782,A_Complete,2016-01-21 17:05:47,User_34
Application_1985161782,A_Cancelled,2016-02-21 09:00:41,User_1
Application_1985161782,O_Cancelled,2016-02-21 09:00:41,User_1
Application_259313307,A_Create Application,2016-01-20 16:10:42,User_6
Application_259313307,W_Complete application,2016-01-20 16:31:27,User_6
Application_259313307,A_Concept,2016-01-20 16:10:42,User_6
Application_259313307,A_Accepted,2016-01-20 16:17:17,User_6
Application_259313307,O_Create Offer,2016-01-20 16:31:06,User_6
Application_259313307,O_Created,2016-01-20 16:31:08,User_6
Application_259313307,O_Sent (mail and online),2016-01-20 16:31:27,User_6
Application_259313307,W_Call after offers,2016-01-20 16:31:27,User_6
Application_259313307,A_Complete,2016-01-20 16:31:27,User_6
Application_259313307,W_Validate application,2016-01-26 14:59:10,User_68
Application_259313307,A_Validating,2016-01-25 16:12:53,User_117
Application_259313307,O_Returned,2016-01-25 16:13:10,User_117
Application_259313307,W_Call incomplete files,2016-01-26 14:59:10,User_68
Application_259313307,A_Incomplete,2016-01-26 14:59:10,User_68
Application_259313307,O_Create Offer,2016-01-26 15:28:21,User_41
Application_259313307,O_Created,2016-01-26 15:28:22,User_41
Application_259313307,O_Sent (online only),2016-01-26 15:28:33,User_41
Application_259313307,A_Cancelled,2016-01-26 16:43:31,User_3
Application_259313307,O_Cancelled,2016-01-26 16:43:31,User_3
Application_259313307,O_Cancelled,2016-01-26 16:43:31,User_3
Application_1791016953,A_Create Application,2016-01-20 16:36:27,User_4
Application_1791016953,W_Complete application,2016-01-20 16:43:04,User_4
Application_1791016953,A_Concept,2016-01-20 16:36:27,User_4
Application_1791016953,A_Accepted,2016-01-20 16:38:26,User_4
Application_1791016953,O_Create Offer,2016-01-20 16:42:34,User_4
Application_1791016953,O_Created,2016-01-20 16:42:35,User_4
Application_1791016953,O_Sent (mail and online),2016-01-20 16:43:04,User_4
Application_1791016953,W_Call after offers,2016-01-20 16:43:04,User_4
Application_1791016953,A_Complete,2016-01-20 16:43:04,User_4
Application_1791016953,A_Cancelled,2016-02-20 09:00:41,User_1
Application_1791016953,O_Cancelled,2016-02-20 09:00:41,User_1
Application_215620397,A_Create Application,2016-01-20 16:49:04,User_9
Application_215620397,A_Concept,2016-01-20 16:49:04,User_9
Application_215620397,W_Complete application,2016-01-21 17:43:28,User_5
Application_215620397,A_Accepted,2016-01-21 17:41:43,User_5
Application_215620397,O_Create Offer,2016-01-21 17:42:43,User_5
Application_215620397,O_Created,2016-01-21 17:42:45,User_5
Application_215620397,O_Sent (mail and online),2016-01-21 17:43:28,User_5
Application_215620397,W_Call after offers,2016-01-21 17:43:28,User_5
Application_215620397,A_Complete,2016-01-21 17:43:28,User_5
Application_215620397,W_Validate application,2016-02-10 12:35:30,User_75
Application_215620397,A_Validating,2016-02-05 12:39:09,User_116
Application_215620397,O_Returned,2016-02-05 12:40:18,User_116
Application_215620397,W_Call incomplete files,2016-02-10 13:09:01,User_5
Application_215620397,A_Incomplete,2016-02-10 12:35:30,User_75
Application_215620397,W_Validate application,2016-02-10 15:44:30,User_75
Application_215620397,A_Validating,2016-02-10 13:09:01,User_5
Application_215620397,O_Accepted,2016-02-10 15:44:30,User_75
Application_215620397,A_Pending,2016-02-10 15:44:30,User_75
Application_931374942,A_Create Application,2016-01-20 16:52:04,User_1
Application_931374942,A_Submitted,2016-01-20 16:52:04,User_1
Application_931374942,A_Concept,2016-01-20 16:53:12,User_1
Application_931374942,A_Accepted,2016-01-20 17:07:54,User_43
Application_931374942,O_Create Offer,2016-01-20 17:16:42,User_43
Application_931374942,O_Created,2016-01-20 17:16:43,User_43
Application_931374942,O_Sent (mail and online),2016-01-20 17:18:21,User_43
Application_931374942,W_Call after offers,2016-01-20 17:18:21,User_43
Application_931374942,A_Complete,2016-01-20 17:18:21,User_43
Application_931374942,W_Validate application,2016-01-29 11:07:04,User_68
Application_931374942,A_Validating,2016-01-26 10:03:14,User_114
Application_931374942,O_Returned,2016-01-26 10:04:24,User_114
Application_931374942,W_Call incomplete files,2016-01-27 09:47:15,User_87
Application_931374942,A_Incomplete,2016-01-27 09:47:15,User_87
Application_931374942,W_Validate application,2016-01-29 15:00:02,User_68
Application_931374942,A_Validating,2016-01-28 15:30:36,User_116
Application_931374942,W_Call incomplete files,2016-01-29 11:07:04,User_68
Application_931374942,A_Incomplete,2016-01-29 11:07:04,User_68
Application_931374942,W_Validate application,2016-02-11 17:11:19,User_29
Application_931374942,A_Validating,2016-01-29 13:00:06,User_116
Application_931374942,W_Call incomplete files,2016-01-29 15:00:02,User_68
Application_931374942,A_Incomplete,2016-01-29 15:00:02,User_68
Application_931374942,O_Create Offer,2016-02-10 11:03:58,User_25
Application_931374942,O_Created,2016-02-10 11:04:00,User_25
Application_931374942,O_Create Offer,2016-02-10 11:14:18,User_5
Application_931374942,O_Created,2016-02-10 11:14:20,User_5
Application_931374942,O_Sent (online only),2016-02-10 11:19:01,User_25
Application_931374942,O_Returned,2016-02-11 13:18:41,User_114
Application_931374942,W_Validate application,2016-02-11 13:25:44,User_114
Application_931374942,A_Validating,2016-02-11 13:25:44,User_114
Application_931374942,W_Call incomplete files,2016-02-11 17:11:19,User_29
Application_931374942,A_Incomplete,2016-02-11 17:11:19,User_29
Application_931374942,W_Validate application,2016-03-10 08:32:17,User_113
Application_931374942,A_Validating,2016-03-10 08:32:17,User_113
Application_931374942,O_Accepted,2016-03-10 13:51:14,User_29
Application_931374942,A_Pending,2016-03-10 13:51:14,User_29
Application_931374942,O_Cancelled,2016-03-10 13:51:14,User_29
Application_931374942,O_Cancelled,2016-03-10 13:51:14,User_29
Application_708182203,A_Create Application,2016-01-20 16:52:20,User_9
Application_708182203,A_Concept,2016-01-20 16:52:20,User_9
Application_708182203,W_Complete application,2016-01-20 16:52:21,User_9
Application_708182203,A_Accepted,2016-01-27 14:48:01,User_14
Application_708182203,O_Create Offer,2016-01-27 14:50:19,User_14
Application_708182203,O_Created,2016-01-27 14:50:21,User_14
Application_708182203,O_Sent (mail and online),2016-01-27 14:50:36,User_14
Application_708182203,W_Call after offers,2016-01-27 14:50:36,User_14
Application_708182203,A_Complete,2016-01-27 14:50:36,User_14
Application_708182203,W_Validate application,2016-02-04 14:31:46,User_117
Application_708182203,A_Validating,2016-02-03 11:23:03,User_113
Application_708182203,O_Returned,2016-02-03 11:24:50,User_113
Application_708182203,W_Call incomplete files,2016-02-03 12:31:58,User_100
Application_708182203,A_Incomplete,2016-02-03 12:31:58,User_100
Application_708182203,W_Validate application,2016-02-04 14:29:57,User_117
Application_708182203,A_Validating,2016-02-04 14:29:57,User_117
Application_708182203,O_Accepted,2016-02-04 14:31:46,User_117
Application_708182203,A_Pending,2016-02-04 14:31:46,User_117
Application_644511070,A_Create Application,2016-01-20 16:55:32,User_1
Application_644511070,A_Submitted,2016-01-20 16:55:32,User_1
Application_644511070,A_Concept,2016-01-20 16:56:59,User_1
Application_644511070,W_Complete application,2016-01-21 17:44:56,User_44
Application_644511070,A_Accepted,2016-01-21 17:38:51,User_44
Application_644511070,O_Create Offer,2016-01-21 17:40:31,User_44
Application_644511070,O_Created,2016-01-21 17:40:32,User_44
Application_644511070,O_Sent (mail and online),2016-01-21 17:44:56,User_44
Application_644511070,W_Call after offers,2016-01-21 17:44:56,User_44
Application_644511070,A_Complete,2016-01-21 17:44:56,User_44
Application_644511070,W_Validate application,2016-01-27 12:05:25,User_113
Application_644511070,A_Validating,2016-01-27 12:05:26,User_113
Application_644511070,O_Returned,2016-01-27 12:05:39,User_113
Application_644511070,O_Accepted,2016-01-27 18:07:36,User_115
Application_644511070,A_Pending,2016-01-27 18:07:36,User_115
Application_1950286321,A_Create Application,2016-01-20 16:59:31,User_1
Application_1950286321,A_Submitted,2016-01-20 16:59:31,User_1
Application_1950286321,A_Concept,2016-01-20 17:00:30,User_1
Application_1950286321,W_Complete application,2016-01-21 18:06:17,User_34
Application_1950286321,A_Accepted,2016-01-21 18:01:12,User_34
Application_1950286321,O_Create Offer,2016-01-21 18:03:02,User_34
Application_1950286321,O_Created,2016-01-21 18:03:03,User_34
Application_1950286321,O_Sent (mail and online),2016-01-21 18:06:17,User_34
Application_1950286321,W_Call after offers,2016-01-21 18:06:17,User_34
Application_1950286321,A_Complete,2016-01-21 18:06:17,User_34
Application_1950286321,O_Create Offer,2016-01-29 12:39:19,User_85
Application_1950286321,O_Created,2016-01-29 12:39:20,User_85
Application_1950286321,O_Sent (mail and online),2016-01-29 12:39:35,User_85
Application_1950286321,O_Create Offer,2016-01-29 15:11:40,User_85
Application_1950286321,O_Created,2016-01-29 15:11:41,User_85
Application_1950286321,O_Sent (mail and online),2016-01-29 15:11:54,User_85
Application_1950286321,O_Create Offer,2016-02-01 18:01:41,User_8
Application_1950286321,O_Created,2016-02-01 18:01:43,User_8
Application_1950286321,O_Sent (mail and online),2016-02-01 18:01:57,User_8
Application_1950286321,W_Validate application,2016-02-17 12:18:22,User_14
Application_1950286321,A_Validating,2016-02-15 10:59:19,User_118
Application_1950286321,O_Returned,2016-02-15 10:59:51,User_118
Application_1950286321,W_Call incomplete files,2016-02-17 12:17:57,User_14
Application_1950286321,A_Incomplete,2016-02-17 10:19:20,User_102
Application_1950286321,W_Validate application,2016-02-17 12:17:57,User_14
Application_1950286321,A_Validating,2016-02-17 12:17:57,User_14
Application_1950286321,W_Call incomplete files,2016-02-17 12:18:22,User_14
Application_1950286321,A_Incomplete,2016-02-17 12:18:22,User_14
Application_1950286321,W_Validate application,2016-02-17 13:39:06,User_31
Application_1950286321,A_Validating,2016-02-17 13:39:06,User_31
Application_1950286321,O_Accepted,2016-02-17 13:46:52,User_114
Application_1950286321,A_Pending,2016-02-17 13:46:52,User_114
Application_1950286321,O_Cancelled,2016-02-17 13:46:52,User_114
Application_1950286321,O_Cancelled,2016-02-17 13:46:52,User_114
Application_1950286321,O_Cancelled,2016-02-17 13:46:52,User_114
Application_16686366,A_Create Application,2016-01-20 17:06:42,User_1
Application_16686366,A_Submitted,2016-01-20 17:06:42,User_1
Application_16686366,A_Concept,2016-01-20 17:07:21,User_1
Application_16686366,W_Complete application,2016-01-21 17:38:56,User_3
Application_16686366,A_Accepted,2016-01-21 17:37:06,User_3
Application_16686366,O_Create Offer,2016-01-21 17:38:37,User_3
Application_16686366,O_Created,2016-01-21 17:38:38,User_3
Application_16686366,O_Sent (mail and online),2016-01-21 17:38:56,User_3
Application_16686366,W_Call after offers,2016-01-21 17:38:56,User_3
Application_16686366,A_Complete,2016-01-21 17:38:56,User_3
Application_16686366,W_Validate application,2016-01-27 11:37:23,User_118
Application_16686366,A_Validating,2016-01-27 11:37:24,User_118
Application_16686366,O_Returned,2016-01-27 11:37:50,User_118
Application_16686366,A_Denied,2016-01-29 14:08:42,User_87
Application_16686366,O_Refused,2016-01-29 14:08:42,User_87
Application_1504235513,A_Create Application,2016-01-20 17:07:24,User_1
Application_1504235513,A_Submitted,2016-01-20 17:07:24,User_1
Application_1504235513,A_Concept,2016-01-20 17:08:22,User_1
Application_1504235513,W_Complete application,2016-01-21 20:43:32,User_28
Application_1504235513,A_Accepted,2016-01-22 11:34:01,User_19
Application_1504235513,O_Create Offer,2016-01-22 11:37:24,User_19
Application_1504235513,O_Created,2016-01-22 11:37:25,User_19
Application_1504235513,O_Sent (mail and online),2016-01-22 11:39:12,User_19
Application_1504235513,W_Call after offers,2016-01-22 11:39:12,User_19
Application_1504235513,A_Complete,2016-01-22 11:39:12,User_19
Application_1504235513,W_Validate application,2016-01-27 13:37:02,User_68
Application_1504235513,A_Validating,2016-01-27 09:27:19,User_113
Application_1504235513,O_Returned,2016-01-27 09:27:26,User_113
Application_1504235513,W_Call incomplete files,2016-01-27 13:37:02,User_68
Application_1504235513,A_Incomplete,2016-01-27 13:37:02,User_68
Application_1504235513,W_Validate application,2016-01-29 09:10:46,User_68
Application_1504235513,A_Validating,2016-01-27 17:30:26,User_113
Application_1504235513,O_Accepted,2016-01-29 09:10:46,User_68
Application_1504235513,A_Pending,2016-01-29 09:10:46,User_68
Application_1727459744,A_Create Application,2016-01-20 17:09:15,User_1
Application_1727459744,A_Submitted,2016-01-20 17:09:15,User_1
Application_1727459744,A_Concept,2016-01-20 17:10:54,User_1
Application_1727459744,W_Complete application,2016-01-21 17:56:13,User_15
Application_1727459744,A_Accepted,2016-01-21 19:02:07,User_28
Application_1727459744,O_Create Offer,2016-01-21 19:08:26,User_28
Application_1727459744,O_Created,2016-01-21 19:08:28,User_28
Application_1727459744,O_Sent (mail and online),2016-01-21 19:09:13,User_28
Application_1727459744,W_Call after offers,2016-01-21 19:09:13,User_28
Application_1727459744,A_Complete,2016-01-21 19:09:13,User_28
Application_1727459744,A_Cancelled,2016-02-21 09:00:30,User_1
Application_1727459744,O_Cancelled,2016-02-21 09:00:30,User_1
Application_167513808,A_Create Application,2016-01-20 17:24:30,User_1
Application_167513808,A_Submitted,2016-01-20 17:24:30,User_1
Application_167513808,A_Concept,2016-01-20 17:26:24,User_1
Application_167513808,W_Complete application,2016-01-21 18:35:45,User_15
Application_167513808,A_Accepted,2016-01-21 18:33:09,User_15
Application_167513808,O_Create Offer,2016-01-21 18:35:29,User_15
Application_167513808,O_Created,2016-01-21 18:35:31,User_15
Application_167513808,O_Sent (mail and online),2016-01-21 18:35:45,User_15
Application_167513808,W_Call after offers,2016-01-21 18:35:45,User_15
Application_167513808,A_Complete,2016-01-21 18:35:45,User_15
Application_167513808,W_Validate application,2016-01-26 13:56:25,User_116
Application_167513808,A_Validating,2016-01-26 13:56:25,User_116
Application_167513808,O_Returned,2016-01-26 13:57:26,User_116
Application_167513808,O_Accepted,2016-01-27 09:54:51,User_118
Application_167513808,A_Pending,2016-01-27 09:54:51,User_118
Application_645400256,A_Create Application,2016-01-20 17:28:49,User_1
Application_645400256,A_Submitted,2016-01-20 17:28:49,User_1
Application_645400256,A_Concept,2016-01-20 17:30:00,User_1
Application_645400256,W_Complete application,2016-01-21 18:37:58,User_15
Application_645400256,A_Accepted,2016-02-08 12:11:09,User_74
Application_645400256,O_Create Offer,2016-02-08 12:15:32,User_74
Application_645400256,O_Created,2016-02-08 12:15:34,User_74
Application_645400256,O_Sent (mail and online),2016-02-08 12:15:48,User_74
Application_645400256,W_Call after offers,2016-02-08 12:15:48,User_74
Application_645400256,A_Complete,2016-02-08 12:15:48,User_74
Application_645400256,W_Validate application,2016-02-18 13:00:31,User_75
Application_645400256,A_Validating,2016-02-15 12:44:38,User_112
Application_645400256,O_Returned,2016-02-15 12:46:55,User_112
Application_645400256,A_Denied,2016-02-18 13:00:31,User_75
Application_645400256,O_Refused,2016-02-18 13:00:31,User_75
Application_1281121201,A_Create Application,2016-01-20 17:45:29,User_1
Application_1281121201,A_Submitted,2016-01-20 17:45:29,User_1
Application_1281121201,A_Concept,2016-01-20 17:46:55,User_1
Application_1281121201,W_Complete application,2016-01-21 18:20:47,User_28
Application_1281121201,A_Accepted,2016-01-21 18:13:13,User_28
Application_1281121201,O_Create Offer,2016-01-21 18:15:11,User_28
Application_1281121201,O_Created,2016-01-21 18:15:12,User_28
Application_1281121201,O_Sent (mail and online),2016-01-21 18:20:47,User_28
Application_1281121201,W_Call after offers,2016-01-21 18:20:47,User_28
Application_1281121201,A_Complete,2016-01-21 18:20:47,User_28
Application_1281121201,O_Create Offer,2016-01-29 12:40:21,User_85
Application_1281121201,O_Created,2016-01-29 12:40:22,User_85
Application_1281121201,O_Sent (mail and online),2016-01-29 12:40:33,User_85
Application_1281121201,O_Create Offer,2016-01-29 15:12:48,User_85
Application_1281121201,O_Created,2016-01-29 15:12:50,User_85
Application_1281121201,O_Sent (mail and online),2016-01-29 15:13:02,User_85
Application_1281121201,O_Create Offer,2016-02-01 17:47:22,User_2
Application_1281121201,O_Created,2016-02-01 17:47:23,User_2
Application_1281121201,O_Sent (mail and online),2016-02-01 17:47:53,User_2
Application_1281121201,W_Validate application,2016-02-05 11:08:55,User_30
Application_1281121201,A_Validating,2016-02-03 11:46:31,User_114
Application_1281121201,O_Returned,2016-02-03 11:46:49,User_114
Application_1281121201,W_Call incomplete files,2016-02-05 11:08:55,User_30
Application_1281121201,A_Incomplete,2016-02-05 11:08:55,User_30
Application_1281121201,O_Create Offer,2016-02-05 19:38:29,User_4
Application_1281121201,O_Created,2016-02-05 19:38:30,User_4
Application_1281121201,O_Cancelled,2016-02-05 19:40:07,User_4
Application_1281121201,O_Create Offer,2016-02-09 17:17:56,User_38
Application_1281121201,O_Created,2016-02-09 17:17:58,User_38
Application_1281121201,O_Sent (mail and online),2016-02-09 17:18:10,User_38
Application_1281121201,W_Validate application,2016-02-15 16:21:31,User_30
Application_1281121201,A_Validating,2016-02-15 15:03:31,User_119
Application_1281121201,O_Accepted,2016-02-15 16:21:31,User_30
Application_1281121201,A_Pending,2016-02-15 16:21:31,User_30
Application_1281121201,O_Cancelled,2016-02-15 16:21:31,User_30
Application_1281121201,O_Cancelled,2016-02-15 16:21:31,User_30
Application_1281121201,O_Cancelled,2016-02-15 16:21:31,User_30
Application_1281121201,O_Cancelled,2016-02-15 16:21:31,User_30
Application_857488446,A_Create Application,2016-01-20 17:46:37,User_18
Application_857488446,W_Complete application,2016-01-20 17:51:33,User_18
Application_857488446,A_Concept,2016-01-20 17:46:37,User_18
Application_857488446,A_Accepted,2016-01-20 17:48:25,User_18
Application_857488446,O_Create Offer,2016-01-20 17:51:18,User_18
Application_857488446,O_Created,2016-01-20 17:51:19,User_18
Application_857488446,O_Sent (mail and online),2016-01-20 17:51:33,User_18
Application_857488446,W_Call after offers,2016-01-20 17:51:33,User_18
Application_857488446,A_Complete,2016-01-20 17:51:33,User_18
Application_857488446,O_Create Offer,2016-01-20 17:58:41,User_4
Application_857488446,O_Created,2016-01-20 17:58:42,User_4
Application_857488446,O_Sent (mail and online),2016-01-20 17:58:53,User_4
Application_857488446,W_Validate application,2016-01-29 09:45:38,User_113
Application_857488446,A_Validating,2016-01-29 09:45:39,User_113
Application_857488446,O_Returned,2016-01-29 09:45:47,User_113
Application_857488446,O_Accepted,2016-02-01 13:01:24,User_95
Application_857488446,A_Pending,2016-02-01 13:01:24,User_95
Application_857488446,O_Cancelled,2016-02-01 13:01:24,User_95
Application_495055221,A_Create Application,2016-01-20 17:48:55,User_9
Application_495055221,A_Concept,2016-01-20 17:48:55,User_9
Application_495055221,W_Complete application,2016-01-20 17:48:55,User_9
Application_495055221,A_Accepted,2016-01-20 17:49:30,User_9
Application_495055221,O_Create Offer,2016-01-22 13:31:53,User_27
